,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
UTHR,2022-07-28 00:00:00,0.7621624920819257,-0.23783750791807431,262260.1135253906,-81839.88647460938,180420.22705078125,1893380.0951192826,8132100.0,0.23282794052204014,0.067952942253102,3.426311397302473,1893380.0951192826,8132100.0,0.23282794052204014,0.033976471126551,6.852622794604946,212.6199951171875,236.05999755859375,243.3000030517578,-0.06316718256603791,31.819992065429688,1.0319421427487547,229.99000549316406,198.45212363636648,226.36293375651042,254.27374387665435,200.52220008850097,19.696959592374427,3.9191241786541165e-05,0.35836734693877553,0.00024049719489553268,,2.710973073240563,1.3554865366202815,-5.994686037452296,Healthcare,VHT,SP400,MDYG,United Therapeutics Corporation,0.576415,8.84,19.156,,,7.246,7.477,960800000,0.54335,,error,11.803664,515424992,0.92907995,1563000000,0.99899,Biotechnology,,,1253664000,2:1,10212771840,797100032,0.51513,0,6.78,2.4447503,5.7754745,0.38873002,8.333,0.113850005,0.18038,0.218,39.252,45299500,2.32,,2267699968,50.06,800000000,1768300032,error,0,0,15.569752
AGYS,2022-07-28 00:00:00,0.2875531070162657,-0.7124468929837343,41608.93458525364,-103091.06541474635,-61482.13082949271,1283369.2587773444,2931400.0,0.437800797836305,0.1293690942093475,3.384122000018393,1283369.2587773444,2931400.0,0.437800797836305,0.06468454710467375,6.768244000036786,59.34000015258789,59.34000015258789,59.34000015258789,-1.9527146813725873,17.130001068115234,1.1413100627948807,48.189998626708984,34.67475828845784,44.10880002339681,53.54284175833578,42.608199996948244,4.93029473501824,0.475293087223889,0.6451613441075333,3.883152451728707e-11,,2.802974559674163,1.4014872798370814,-5.385043359374958,Technology,VGT,SP600,SLY,"Agilysys, Inc.",1.363725,2.332,8.42,,,,,-16281000,-0.10682,1247702400,error,56.82353,43253876,0.63851,89376000,1.01032,Software—Application,error,,810432000,3:2,1188720896,35138000,-0.121520005,0,914.2,13.472803,7.799289,-0.12981,2.209,-0.05913,-0.16204001,0.076,6.316,24611200,5.75,,115122000,1.565,10728000,152414000,error,,,error
CTLT,2022-07-28 00:00:00,0.9661445967451924,-0.033855403254807605,654079.8919964952,-22920.10800350475,631159.7839929904,4976645.072296666,20081300.0,0.24782484561739856,0.0756853648360468,3.2744090770289396,4976645.072296666,20081300.0,0.24782484561739856,0.0378426824180234,6.548818154057879,127.68000030517578,142.63999938964844,142.63999938964844,-5.120530803809848,15.099998474121094,0.9115753187606936,111.87999725341797,96.98942814525589,105.4185999552409,113.8477717652259,110.64295013427734,12.8097848689222,0.08758903184030586,0.2531645780675131,0.009508838727473722,,2.710973073240563,1.3554865366202815,-5.994686037452296,Healthcare,VHT,SP500,SPY,"Catalent, Inc.",1.32567,2.892,90.674,,,-0.381,-0.392,1147000064,0.24389,,error,27.384987,-261775008,0.33828998,1352000000,1.09454,Drug Manufacturers—Specialty & Generic,,,,,20268988416,504000000,0.16925,0,1.92,4.374226,4.3097997,0.10908,2.045,0.05212,0.117869996,0.209,26.913,179212992,3.65,,880000000,4.91,4200000000,4703000064,error,0,0,40.24911
ENVA,2022-07-28 00:00:00,0.8933976732297492,-0.1066023267702508,228977.82364878472,-27322.176351215283,201655.64729756943,1369925.1913267816,3426500.0,0.399803061820161,0.12381613720835744,3.2290060959289466,1369925.1913267816,3426500.0,0.399803061820161,0.06190806860417872,6.458012191857893,41.060001373291016,47.880001068115234,47.880001068115234,-4.10593800473129,8.59000015258789,0.5085099154617782,33.849998474121094,26.71574549828914,30.372186686197914,34.02862787410668,36.5661499786377,4.619890645487113,0.598349854505088,0.11942765258546396,0.22190322737283652,,1.8997283393870226,0.9498641696935113,-4.802967197077041,Financial Services,VFH,SP600,SLY,"Enova International, Inc.",1.491666,13.8,131.131,,,-0.799,-0.789,,0,,error,6.0864196,,0.84416,800051000,0.92794,Credit Services,error,,,,1256898944,471868000,0.35511002,0,,1.1096106,1.3261912,0.27041999,13.438,0.105579995,0.25555,0.209,26.072,36421300,9.56,,181539008,5.425,1433336064,947750976,error,,,2.9385216
BA,2022-07-28 00:00:00,0.8571416238615271,-0.14285837613847283,7482074.948849657,-1247025.0511503431,6235049.897699313,48321295.291219234,186574800.0,0.2589915427550732,0.08077631540232175,3.2062807205938615,48321295.291219234,186574800.0,0.2589915427550732,0.04038815770116087,6.412561441187723,241.14999389648438,241.14999389648438,241.14999389648438,-4.892289232289138,50.31999969482422,0.6164889976708628,159.08999633789062,116.09953511224107,138.03206670125326,159.96459829026546,181.79620018005372,32.45160784518613,0.7944678192616907,0.6418947043905331,4.865047398586151e-11,,2.639942294899215,1.3199711474496074,-3.812111696188897,Industrials,VIS,SP500,SPY,Boeing Company (The),1.405882,1.298,,,,,,52000000,0.00085,1581552000,error,33.468487,-969875008,0.06136,5190000000,0.54841,Aerospace & Defense,error,,865814400,2:1,93626327040,-3244999936,-0.03344,0,-5.54,,1.5333495,-0.07999,0.292,-0.0089300005,,-0.081,103.566,587699008,0.98,,12282000384,20.759,57741000704,61060001792,error,0,0,error
XYL,2022-07-28 00:00:00,0.8427973640198032,-0.15720263598019682,914603.6994342904,-170596.3005657096,744007.3988685808,7285837.004982179,17819200.0,0.40887565126280523,0.12786884552619104,3.197617446065518,7285837.004982179,17819200.0,0.40887565126280523,0.06393442276309552,6.395234892131036,125.37000274658203,138.77999877929688,138.77999877929688,-7.283134186299342,18.259994506835938,0.8968508513542985,89.9800033569336,72.75132016114277,80.42292999267578,88.09453982420878,97.91970333099366,18.54746355179453,0.44715712898689547,-0.08329931278350429,0.39352326258052317,,2.639942294899215,1.3199711474496074,-3.812111696188897,Industrials,VIS,SP500,SPY,Xylem Inc.,1.068114,1.624,78.166,1.2,0.012999999,-0.062,-0.057,795000000,0.15256,1653436800,error,29.123417,183750000,0.37535998,1979000000,0.94004,Specialty Industrial Machinery,1653436800,0.3,,,16573958144,483000000,0.106309995,0.4914,1.76,5.182745,3.1805716,0.080979995,1.108,0.04131,0.13719,0.013,28.912,180092992,4.05,,1116999936,6.202,2505999872,5210999808,error,1.14,0.012669481,39.668102
WTRG,2022-07-28 00:00:00,0.9666659249204477,-0.03333407507955228,727319.4419101449,-25080.558089855134,702238.8838202897,6970643.161247852,18259800.0,0.38174805645449855,0.12083858145467566,3.1591570495031447,6970643.161247852,18259800.0,0.38174805645449855,0.06041929072733783,6.318314099006289,49.91999816894531,53.93000030517578,53.93000030517578,-0.42033230004627603,10.229999542236328,0.873053870949163,51.15999984741211,42.14511988272012,46.07406656901042,50.00301325530072,47.42459136962891,2.4203672017135296,0.9426191231545804,0.3897060124131202,6.598521941370822e-05,,1.8981167022473062,0.9490583511236531,-0.8887634703138974,Utilities,VPU,SP400,MDYG,"Essential Utilities, Inc.",0.642647,0.649,117.938,1.07,0.023699999,0.09,0.134,913046976,0.48613998,1652313600,error,29.01676,-509264736,0.52818,991997000,0.72957003,Utilities—Regulated Water,error,,1378166400,5:4,13127471104,644678976,0.3275,0.6171,3.59,2.5600078,6.989598,0.22981001,0.402,0.02711,0.087469995,0.13,7.294,252743008,3.76,,10567000,0.042,6114442752,1878144000,error,1.02,0.01993745,31.787025
OTIS,2022-07-28 00:00:00,0.5949356086395967,-0.4050643913604033,1260252.0997812578,-858047.9002187423,402204.1995625155,17204850.079411853,48823200.0,0.3523908731793871,0.11201524735874929,3.14591880559609,17204850.079411853,48823200.0,0.3523908731793871,0.056007623679374646,6.29183761119218,90.19999694824219,92.83999633789062,92.83999633789062,-4.308936185025931,10.519996643066406,1.0237028849120084,76.8499984741211,66.71502841703713,71.95653315226237,77.1980378874876,78.12835025787354,5.273367461889519,0.4886129090776991,-0.19273174330300993,0.048361790593034706,,2.639942294899215,1.3199711474496074,-3.812111696188897,Industrials,VIS,SP500,SPY,Otis Worldwide Corporation,0.696624,0.97,,1.16,0.0148,0,-0.015,2308000000,0.16379,1652918400,error,21.835196,1066625024,0.29011,4193000000,0.86829,Specialty Industrial Machinery,1652918400,0.29,,,33049804800,1488999936,0.14974,0.3483,2.59,,2.345455,0.08828,0.791,0.12699,,-0.058,33.218,422793984,2.71,,1218000000,2.898,7041999872,14090999808,error,1.01,0.013142485,26.498304
PLMR,2022-07-28 00:00:00,0.8816563906880787,-0.11834360931192138,57483.996672862726,-7716.003327137274,49767.99334572545,424884.440063752,1826400.0,0.23263493214178274,0.07397380052992295,3.1448287160490045,424884.440063752,1826400.0,0.23263493214178274,0.03698690026496147,6.289657432098009,97.18000030517578,97.18000030517578,97.18000030517578,-7.766713649479278,14.060001373291016,0.4451241603674316,60.779998779296875,55.16178042024886,60.7684265645345,66.37507270882014,64.06105001449585,11.271262478476936,0.17643205884539087,-0.2074316220295107,0.03360762840387625,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
RGNX,2022-07-28 00:00:00,0.668368359796186,-0.3316316402038139,154058.9069330209,-76441.09306697911,77617.81386604178,3467515.409812571,7355800.0,0.4713988158748975,0.15011042206395153,3.1403470151730537,3467515.409812571,7355800.0,0.4713988158748975,0.07505521103197577,6.280694030346107,46.459999084472656,46.459999084472656,46.459999084472656,-3.054254099411634,13.878999710083008,0.9082387684869759,32.33000183105469,16.068576573419097,24.81256664276123,33.55655671210336,28.9358500289917,4.903656630049099,0.9577741179934188,0.7828571428571428,1.0412308067306873e-15,,2.710973073240563,1.3554865366202815,-5.994686037452296,Healthcare,VHT,SP600,SLY,REGENXBIO Inc.,0.966794,3.726,12.715,,,,,151920992,0.32072,,error,-8.927325,99599752,0.47044,237077000,0.88448,Biotechnology,,,,,1324642048,207011008,0.29914,0,,1.9138726,2.7964857,0.21375999,3.526,0.092980005,0.16277,0.177,11.088,43133900,6.69,,394734016,9.151,87689000,473680992,error,0,0,12.742738
BGS,2022-07-28 00:00:00,0.9761922062115976,-0.023807793788402414,717013.1754624185,-17486.82453758157,699526.3509248369,4377156.228514342,12959000.0,0.33776959861982725,0.10854352788173136,3.1118354563512973,4377156.228514342,12959000.0,0.33776959861982725,0.05427176394086568,6.223670912702595,34.27000045776367,34.27000045776367,34.27000045776367,-6.9552228608518165,4.020000457763672,0.6274303286154463,24.950000762939453,21.46094877629323,23.279266649881997,25.097584523470765,27.919856481552124,3.3466117575809933,0.46365249417014115,0.4551799283057951,3.2855750660457515e-06,,1.9379540080560724,0.9689770040280362,-2.520693656966799,Consumer Defensive,VDC,SP600,SLY,"B&G Foods, Inc. B&G Foods, Inc.",0.291187,3.462,256.828,1.9,0.0769,-0.171,-0.12,295137984,0.14165,1656460800,error,14.2832365,39888248,0.2066,456620000,0.69114995,Packaged Foods,1656460800,0.475,,,1769841280,93089000,0.10208999,2,-17.71,1.8623756,0.84944075,0.03078,0.833,0.03507,0.07311,0.054,31.521,71624496,11.41,,41470000,0.602,2347324928,2083537024,error,1.9,0.0761523,26.010525
GKOS,2022-07-28 00:00:00,0.8090448504505748,-0.19095514954942522,254687.31892184095,-60112.68107815906,194574.6378436819,1477650.2409536024,8126700.0,0.1818266013207824,0.05926259166070515,3.068151362022612,1477650.2409536024,8126700.0,0.1818266013207824,0.029631295830352573,6.136302724045224,64.48999786376953,64.48999786376953,64.48999786376953,-2.2216872687323974,14.570003509521484,0.7996622948078196,53.70000076293945,37.58853639237325,45.28945345560709,52.990370518840926,48.971350021362305,6.091333883706682,0.9507124486529478,0.8351020408163266,1.1559219321738523e-17,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
ITRI,2022-07-28 00:00:00,0.7438419849967678,-0.25615801500323215,396988.467392775,-136711.532607225,260276.93478555,1838731.666897256,7418800.0,0.24784758544471558,0.0826635983336975,2.9982675620313692,1838731.666897256,7418800.0,0.24784758544471558,0.04133179916684875,5.9965351240627385,99.69000244140625,99.69000244140625,99.69000244140625,-9.057084167714432,14.189998626708984,0.9859644530209595,56.849998474121094,44.225664223006156,49.65966664632162,55.09366906963708,57.42319978713989,9.742032837552308,0.35342562665485244,-0.019615870892249934,0.8408724316302701,,2.802974559674163,1.4014872798370814,-5.385043359374958,Technology,VGT,SP600,SLY,"Itron, Inc.",1.281372,1.496,45.867,,,,,121034000,0.061079998,,error,27.037037,205134880,0.28925,573169000,1.08205,Scientific & Technical Instruments,error,,,,2643902464,154794000,0.018609999,0,1.42,2.2522175,1.334245,-0.04101,0.92,0.00922,-0.07897,-0.075,44.73,45272300,8.08,,162579008,3.612,524144000,1981571968,error,,,error
AWK,2022-07-28 00:00:00,0.9944651680015766,-0.005534831998423446,952200.3983615095,-5299.60163849045,946900.7967230191,4861182.457532463,15321400.0,0.3172805655835931,0.10697812725327188,2.9658452034071217,4861182.457532463,15321400.0,0.3172805655835931,0.05348906362663594,5.931690406814243,172.55999755859375,189.64999389648438,189.64999389648438,-3.0672170872065343,27.82000732421875,0.8942425132223356,155.50999450683594,135.3594402950996,147.11886657714842,158.87829285919724,159.6008666229248,12.067172414566064,0.1349777583227983,0.06696611419850346,0.4927494722156036,,1.8981167022473062,0.9490583511236531,-0.8887634703138974,Utilities,VPU,SP500,SPY,"American Water Works Company, I",0.436781,0.589,154.663,2.62,0.016900001,0.053,0.053,1930000000,0.50497,1659916800,error,32.182194,-157250000,0.56384,2153000000,0.87941,Utilities—Regulated Water,1652054400,0.655,,,28256817152,1116999936,0.337,0.3444,4.2,3.73268,7.3932014,0.33987,0.442,0.03125,0.18219,-0.062,20.942,181752992,2.09,,96000000,0.528,11708000256,3822000128,error,2.462,0.01583178,21.73986
ITOS,2022-07-28 00:00:00,0.6424047080126755,-0.3575952919873246,129765.75101856045,-72234.24898143957,57531.50203712088,2053566.7936458231,7718800.0,0.266047415873688,0.09004359792518754,2.95465110239967,2053566.7936458231,7718800.0,0.266047415873688,0.04502179896259377,5.90930220479934,47.61000061035156,52.43000030517578,52.43000030517578,-6.5437396269513926,11.65999984741211,,25.389999389648438,14.698964953810503,20.746513341267907,26.79406172872531,30.63774991989136,7.728379011139954,0.8633428322533284,0.7594937342025392,7.276002452915004e-15,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
TAP,2022-07-28 00:00:00,0.8955228554429177,-0.10447714455708239,1652687.4297199044,-192812.57028009553,1459874.8594398089,7614445.655009809,31211300.0,0.24396438645650162,0.08275819782424813,2.9479180657679827,7614445.655009809,31211300.0,0.24396438645650162,0.04137909891212407,5.895836131535965,57.45000076293945,57.45000076293945,57.75,0.4506048716596891,9.920001983642578,0.7927483510360263,59.040000915527344,49.87788192795123,54.790452041625976,59.70302215530072,50.23248344421387,4.362212704284268,0.802183800265467,0.5542857142857143,1.349008850064189e-08,,1.9379540080560724,0.9689770040280362,-2.520693656966799,Consumer Defensive,VDC,SP500,SPY,Molson Coors Beverage Company,0.819923,0.807,54.381,1.52,0.0254,0.8,0.801,2348999936,0.22169,1661990400,error,13.992974,667587520,0.40112,4053400000,0.89655995,Beverages—Brewers,1654128000,0.38,1191456000,2:1,12965271552,1645100032,0.15165,0.215,5.47,0.9581616,1.2236121,0.10127,0.373,0.0366,0.07997,0.167,48.795,200527008,5.1,,358700000,1.654,7488600064,10595900416,error,1.06,0.017953929,12.119676
